version,participant,session,condition,indivMean,test,paradigm,nback,materials,participants,days
v19,5e59ee3a2bff541fcf05d86e,2,exp,0.75,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,5e70bf61017e070009a8a738,2,exp,0.875,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,5f99e3031e4f740c4a2f6cbc,2,exp,0.75,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,5fac6ee640abdb24af81a054,2,exp,0.75,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,60fdadec3b1a065b655980a1,2,exp,0.375,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,610a8b75ec5600f95b8b1c12,2,exp,0.25,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,611145d764f3f83ee48ae655,2,exp,0.5,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,6133e9057623b83440e152e8,2,exp,0.875,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,615f598df06d6fab3adc843c,2,exp,0.5,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,62ec3d6c5a882ff93a4af5b3,2,exp,0.5,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,62ed7ba7a109290a0e53dc95,2,exp,0.75,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,631f85afdd50c5016b92b367,2,exp,1,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,63239ff05c372a3f18a6d8c8,2,exp,0.625,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,634afd4c2eaebb67054b52fb,2,exp,1,phrase,H,yes,TN2x2-Exp,Prolific,2
v19,5c663cd56fdc87000162e255,2,exp,0.5,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,5c673574bd58280001b4e850,2,exp,0.583333333,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,5cd1bd99447a9a001785f38f,2,exp,0.75,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,5cf531a9d8b79300013b83c9,2,exp,1,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,5d3df9b23bf3780015abf56f,2,exp,0.666666667,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,5e55a1163a9e8c5a1c8edba1,2,exp,0.416666667,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,5e59ee3a2bff541fcf05d86e,2,exp,0.583333333,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,5e70bf61017e070009a8a738,2,exp,0.583333333,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,5f99e3031e4f740c4a2f6cbc,2,exp,0.5,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,5fac6ee640abdb24af81a054,2,exp,0.666666667,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,60fdadec3b1a065b655980a1,2,exp,0.5,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,610a8b75ec5600f95b8b1c12,2,exp,0.333333333,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,611145d764f3f83ee48ae655,2,exp,0.5,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,6133e9057623b83440e152e8,2,exp,0.583333333,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,615f598df06d6fab3adc843c,2,exp,0.333333333,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,62ec3d6c5a882ff93a4af5b3,2,exp,0.25,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,62ed7ba7a109290a0e53dc95,2,exp,0.666666667,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,631f85afdd50c5016b92b367,2,exp,1,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,63239ff05c372a3f18a6d8c8,2,exp,0.583333333,sentence,H,yes,TN2x2-Exp,Prolific,2
v19,634afd4c2eaebb67054b52fb,2,exp,0.916666667,sentence,H,yes,TN2x2-Exp,Prolific,2
v20,5a08663b3b6dfc0001445abe,2,exp,0.875,phrase,F,no,TN2x2-Exp,Prolific,2
v20,5c6c7ec01e50ec000147b635,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20,5cf551508926360018a5e9ff,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20,5ec03a7169738f43d87ffc72,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20,5f5171f781da7d3c0aa7024b,2,exp,0.75,phrase,F,no,TN2x2-Exp,Prolific,2
v20,5f7e6f9c1212c514f9437e3a,2,exp,0.875,phrase,F,no,TN2x2-Exp,Prolific,2
v20,5fa3fa322157a505a0c9223f,2,exp,0.5,phrase,F,no,TN2x2-Exp,Prolific,2
v20,5fb0a3d6a8e4224b973e750b,2,exp,0.75,phrase,F,no,TN2x2-Exp,Prolific,2
v20,5fe4fe5e1f2ef92c57804349,2,exp,0.875,phrase,F,no,TN2x2-Exp,Prolific,2
v20,6019a7211839d5112bf03628,2,exp,0.5,phrase,F,no,TN2x2-Exp,Prolific,2
v20,610078b9dd024c33d28e453a,2,exp,0.75,phrase,F,no,TN2x2-Exp,Prolific,2
v20,6101e499ac7d004c98a3afea,2,exp,0.875,phrase,F,no,TN2x2-Exp,Prolific,2
v20,6109e5a0f7755d8fcba8b50c,2,exp,0.875,phrase,F,no,TN2x2-Exp,Prolific,2
v20,61254fba095b9df425e816ea,2,exp,0.75,phrase,F,no,TN2x2-Exp,Prolific,2
v20,6154a88b71a7f4347658b0f7,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20,62b20c0065e9809e66d13fa5,2,exp,0.5,phrase,F,no,TN2x2-Exp,Prolific,2
v20,62d43cee3d60ac98c1dcacc8,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20,63127690860023ab6b50a0b2,2,exp,0.375,phrase,F,no,TN2x2-Exp,Prolific,2
v20,6312c7a256366f293e745218,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20,633b82ab54af035c569082fb,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20,5a08663b3b6dfc0001445abe,2,exp,0.75,sentence,F,no,TN2x2-Exp,Prolific,2
v20,5c6c7ec01e50ec000147b635,2,exp,0.416666667,sentence,F,no,TN2x2-Exp,Prolific,2
v20,5cf551508926360018a5e9ff,2,exp,0.75,sentence,F,no,TN2x2-Exp,Prolific,2
v20,5ec03a7169738f43d87ffc72,2,exp,0.25,sentence,F,no,TN2x2-Exp,Prolific,2
v20,5f5171f781da7d3c0aa7024b,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20,5f7e6f9c1212c514f9437e3a,2,exp,0.333333333,sentence,F,no,TN2x2-Exp,Prolific,2
v20,5fa3fa322157a505a0c9223f,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20,5fb0a3d6a8e4224b973e750b,2,exp,0.583333333,sentence,F,no,TN2x2-Exp,Prolific,2
v20,5fe4fe5e1f2ef92c57804349,2,exp,0.75,sentence,F,no,TN2x2-Exp,Prolific,2
v20,6019a7211839d5112bf03628,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20,610078b9dd024c33d28e453a,2,exp,0.083333333,sentence,F,no,TN2x2-Exp,Prolific,2
v20,6101e499ac7d004c98a3afea,2,exp,0.666666667,sentence,F,no,TN2x2-Exp,Prolific,2
v20,6109e5a0f7755d8fcba8b50c,2,exp,0.75,sentence,F,no,TN2x2-Exp,Prolific,2
v20,61254fba095b9df425e816ea,2,exp,0.166666667,sentence,F,no,TN2x2-Exp,Prolific,2
v20,6154a88b71a7f4347658b0f7,2,exp,0.666666667,sentence,F,no,TN2x2-Exp,Prolific,2
v20,62b20c0065e9809e66d13fa5,2,exp,0.333333333,sentence,F,no,TN2x2-Exp,Prolific,2
v20,62d43cee3d60ac98c1dcacc8,2,exp,0.333333333,sentence,F,no,TN2x2-Exp,Prolific,2
v20,63127690860023ab6b50a0b2,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20,6312c7a256366f293e745218,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20,633b82ab54af035c569082fb,2,exp,0.416666667,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,5b5955e7f2333f00013176b2,2,exp,0.5,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,5c19fb6a0ad1190001b7322b,2,exp,1,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,5c3848fc19ceb400010c24a0,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,5d6513f46f5284000118ef1d,2,exp,0.875,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,5efebc57a352be3d0dff46a7,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,5f3ea301ce0b340fbb67f607,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,6018a5c0e1600b187ccb8693,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,60255901704fd208ecdcf32b,2,exp,0.375,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,602fd11faa844cd2d0fd5818,2,exp,0.75,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,60aaee25bd79f004d4d2fe3c,2,exp,0.25,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,60d3f9b634e76f8f4b911ad6,2,exp,0.75,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,60fec1da5bdb3b271c9b1bb6,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,61103c2b7810420e5f23f437,2,exp,0.5,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,613cf3d42de25ee7fb536163,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,6307a60f9142d2c42021840d,2,exp,1,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,63619eb02e5bd8f4f7bd138a,2,exp,0.75,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,63d7ab31b392696900786d31,2,exp,0.75,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,6400f6cc707e23f68a94758a,2,exp,0.75,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,645d7d1893a9f43011d5acf8,2,exp,0.625,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,646633f7c6264a9a636042d8,2,exp,0.125,phrase,F,no,TN2x2-Exp,Prolific,2
v20_2,5b5955e7f2333f00013176b2,2,exp,0.75,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,5c19fb6a0ad1190001b7322b,2,exp,1,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,5c3848fc19ceb400010c24a0,2,exp,0.583333333,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,5d6513f46f5284000118ef1d,2,exp,0.75,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,5efebc57a352be3d0dff46a7,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,5f3ea301ce0b340fbb67f607,2,exp,0.583333333,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,6018a5c0e1600b187ccb8693,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,60255901704fd208ecdcf32b,2,exp,0.166666667,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,602fd11faa844cd2d0fd5818,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,60aaee25bd79f004d4d2fe3c,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,60d3f9b634e76f8f4b911ad6,2,exp,0.416666667,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,60fec1da5bdb3b271c9b1bb6,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,61103c2b7810420e5f23f437,2,exp,0.583333333,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,613cf3d42de25ee7fb536163,2,exp,0.166666667,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,6307a60f9142d2c42021840d,2,exp,1,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,63619eb02e5bd8f4f7bd138a,2,exp,0.583333333,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,63d7ab31b392696900786d31,2,exp,0.583333333,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,6400f6cc707e23f68a94758a,2,exp,0.5,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,645d7d1893a9f43011d5acf8,2,exp,0.666666667,sentence,F,no,TN2x2-Exp,Prolific,2
v20_2,646633f7c6264a9a636042d8,2,exp,0.75,sentence,F,no,TN2x2-Exp,Prolific,2
v21,5b7d518d1e35f0000173153c,2,control,0.625,phrase,,,TN2x2-Ctl,Prolific,2
v21,5b7d518d1e35f0000173153c,2,control,0.666666667,sentence,,,TN2x2-Ctl,Prolific,2
v21,5cf91ace3bb7c4000162318c,2,control,0.5,phrase,,,TN2x2-Ctl,Prolific,2
v21,5cf91ace3bb7c4000162318c,2,control,0.5,sentence,,,TN2x2-Ctl,Prolific,2
v21,5e1f938b06121f2be0d1ead4,2,control,0.75,phrase,,,TN2x2-Ctl,Prolific,2
v21,5e1f938b06121f2be0d1ead4,2,control,0.5,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,5e217a34e8ff3a469b5dfebc,2,control,0.375,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,5e217a34e8ff3a469b5dfebc,2,control,0.083333333,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,5ebcada11ac87310b16fe61b,2,control,0.75,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,5ebcada11ac87310b16fe61b,2,control,0.416666667,sentence,,,TN2x2-Ctl,Prolific,2
v21,5ee1be444c9d75206ce5aa92,2,control,0.75,phrase,,,TN2x2-Ctl,Prolific,2
v21,5ee1be444c9d75206ce5aa92,2,control,0.5,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,5f820184fead31302b6c37be,2,control,0.625,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,5f820184fead31302b6c37be,2,control,0.333333333,sentence,,,TN2x2-Ctl,Prolific,2
v21,5fa9fffcf843322ce7456283,2,control,0.375,phrase,,,TN2x2-Ctl,Prolific,2
v21,5fa9fffcf843322ce7456283,2,control,0.333333333,sentence,,,TN2x2-Ctl,Prolific,2
v21,5fc8b93dbbf1d3268e5a8517,2,control,0.875,phrase,,,TN2x2-Ctl,Prolific,2
v21,5fc8b93dbbf1d3268e5a8517,2,control,0.416666667,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,6005bd9312ce1b86225d2856,2,control,0.25,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,6005bd9312ce1b86225d2856,2,control,0.583333333,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,60186b7c5524a20fcb8ececc,2,control,0.875,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,60186b7c5524a20fcb8ececc,2,control,1,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,601c73af332e2d7ce9b9fe77,2,control,0.5,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,601c73af332e2d7ce9b9fe77,2,control,0.416666667,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,6074f9259206bee52b6bc013,2,control,0.875,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,6074f9259206bee52b6bc013,2,control,0.666666667,sentence,,,TN2x2-Ctl,Prolific,2
v21,607757d0b168a54ab3e3a334,2,control,0.375,phrase,,,TN2x2-Ctl,Prolific,2
v21,607757d0b168a54ab3e3a334,2,control,0.5,sentence,,,TN2x2-Ctl,Prolific,2
v21,608209b96e955ba5201eff25,2,control,0.875,phrase,,,TN2x2-Ctl,Prolific,2
v21,608209b96e955ba5201eff25,2,control,0.916666667,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,60b54159cb5a465d22586cf8,2,control,0.5,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,60b54159cb5a465d22586cf8,2,control,0.5,sentence,,,TN2x2-Ctl,Prolific,2
v21,60d13d406f3b34d6791c8831,2,control,0.75,phrase,,,TN2x2-Ctl,Prolific,2
v21,60d13d406f3b34d6791c8831,2,control,0.833333333,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,60d432ce6e413e7509dd4b78,2,control,0.5,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,60d432ce6e413e7509dd4b78,2,control,0.416666667,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,60fcdd3be2ae9576df065728,2,control,0.5,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,60fcdd3be2ae9576df065728,2,control,0.833333333,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,60fd1a7e71e7c67d91f14121,2,control,0.625,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,60fd1a7e71e7c67d91f14121,2,control,0.333333333,sentence,,,TN2x2-Ctl,Prolific,2
v21,60fdc76f6dce2fbd7fefeb0e,2,control,0.375,phrase,,,TN2x2-Ctl,Prolific,2
v21,60fdc76f6dce2fbd7fefeb0e,2,control,0.25,sentence,,,TN2x2-Ctl,Prolific,2
v21,610096eaf97d465d5890b615,2,control,0.875,phrase,,,TN2x2-Ctl,Prolific,2
v21,610096eaf97d465d5890b615,2,control,0.833333333,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,610840262cce4d0594be48d0,2,control,0.875,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,610840262cce4d0594be48d0,2,control,0.75,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,6113a1bd2592fc45dff695a2,2,control,0.75,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,6113a1bd2592fc45dff695a2,2,control,0.5,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,6125eca03b2cfbbe2e6a88cd,2,control,0.625,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,6125eca03b2cfbbe2e6a88cd,2,control,0.75,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,6282571cf39cd89341a474e9,2,control,0.375,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,6282571cf39cd89341a474e9,2,control,0.5,sentence,,,TN2x2-Ctl,Prolific,2
v21,62877d5f6a054e53313ac916,2,control,0.625,phrase,,,TN2x2-Ctl,Prolific,2
v21,62877d5f6a054e53313ac916,2,control,0.583333333,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,62ebf4145a474bfa96e58189,2,control,0.5,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,62ebf4145a474bfa96e58189,2,control,0.333333333,sentence,,,TN2x2-Ctl,Prolific,2
v21,62f20c2e4032c85e3fe9c2cc,2,control,0.125,phrase,,,TN2x2-Ctl,Prolific,2
v21,62f20c2e4032c85e3fe9c2cc,2,control,0.25,sentence,,,TN2x2-Ctl,Prolific,2
v21,631c8e97db06f601f81bd82f,2,control,0.75,phrase,,,TN2x2-Ctl,Prolific,2
v21,631c8e97db06f601f81bd82f,2,control,0.333333333,sentence,,,TN2x2-Ctl,Prolific,2
v21,63403b7f3fd164408c5ad4b0,2,control,0.75,phrase,,,TN2x2-Ctl,Prolific,2
v21,63403b7f3fd164408c5ad4b0,2,control,0.5,sentence,,,TN2x2-Ctl,Prolific,2
v21,6369dd3bd6a643dc7b42ce62,2,control,0.75,phrase,,,TN2x2-Ctl,Prolific,2
v21,6369dd3bd6a643dc7b42ce62,2,control,0.583333333,sentence,,,TN2x2-Ctl,Prolific,2
v21,63d086f89f695e2d3c210e9f,2,control,0.375,phrase,,,TN2x2-Ctl,Prolific,2
v21,63d086f89f695e2d3c210e9f,2,control,0.583333333,sentence,,,TN2x2-Ctl,Prolific,2
v21,63d13e1ef5f97ea9865523c7,2,control,0.75,phrase,,,TN2x2-Ctl,Prolific,2
v21,63d13e1ef5f97ea9865523c7,2,control,0.25,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,63d6c86752a95585befe850a,2,control,0.75,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,63d6c86752a95585befe850a,2,control,0.75,sentence,,,TN2x2-Ctl,Prolific,2
v21,63d80145d2f0da3ee6a8d523,2,control,0.625,phrase,,,TN2x2-Ctl,Prolific,2
v21,63d80145d2f0da3ee6a8d523,2,control,0.5,sentence,,,TN2x2-Ctl,Prolific,2
v21,63e51e528df11f83a1aacab8,2,control,0.875,phrase,,,TN2x2-Ctl,Prolific,2
v21,63e51e528df11f83a1aacab8,2,control,0.583333333,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,6452718b6815fb279ef7098f,2,control,0.875,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,6452718b6815fb279ef7098f,2,control,0.5,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,6460e03469b66d216cd78503,2,control,0.625,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,6460e03469b66d216cd78503,2,control,0.583333333,sentence,,,TN2x2-Ctl,Prolific,2
v21_2,6474a222402a551aa963048b,2,control,0.25,phrase,,,TN2x2-Ctl,Prolific,2
v21_2,6474a222402a551aa963048b,2,control,0.666666667,sentence,,,TN2x2-Ctl,Prolific,2
v4, 5fc951a3fa107d0fcee036e9,1,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5588c94afdf99b304ee5652b,1,ctl,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5588c94afdf99b304ee5652b,2,ctl,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5588dec4fdf99b304ee569a8,1,ctl,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5588dec4fdf99b304ee569a8,2,ctl,0.5,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,55ae64defdf99b3f864653e7,1,exp,0.875,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,55ae64defdf99b3f864653e7,2,exp,0.75,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,587418895c17910001ea4e75,1,exp,0.375,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,587418895c17910001ea4e75,2,exp,0.5,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,59498b4638e39c00012807fa,1,ctl,0.25,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,59498b4638e39c00012807fa,2,ctl,0.5,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,599a75746b939900012da22b,1,ctl,0.875,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,599a75746b939900012da22b,2,ctl,0.5,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5a9c44d2f05361000172055b,1,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5a9c44d2f05361000172055b,2,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5bad8fc39c0cc900017a6a28,1,exp,0.375,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5bad8fc39c0cc900017a6a28,2,exp,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5bc640334b3be500012d36aa,1,ctl,0.75,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5bc640334b3be500012d36aa,2,ctl,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5c31921e43b64d000171d238,1,ctl,0.875,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5c31921e43b64d000171d238,2,ctl,0.75,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5c31a31343b64d000171d735,1,ctl,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5c31a31343b64d000171d735,2,ctl,0.75,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5cb1f7e7ed80920015be22b3,1,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5cb1f7e7ed80920015be22b3,2,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5d3224818088eb0017fee542,1,ctl,0.25,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5d3224818088eb0017fee542,2,ctl,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5d558ebe886e3f0020e90fce,1,ctl,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5d558ebe886e3f0020e90fce,2,ctl,0.75,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5d8aa37c393d840015bbe0f2,1,ctl,0.375,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5d8aa37c393d840015bbe0f2,2,ctl,0.5,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5ddff33bb28cf706c57b4c88,1,ctl,0.25,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5ddff33bb28cf706c57b4c88,2,ctl,0.375,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5e07e9301d6b46148c904a0e,1,exp,0.75,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5e07e9301d6b46148c904a0e,2,exp,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5e1f7b2a4c9b832b34e7c9d3,1,exp,0.875,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5e1f7b2a4c9b832b34e7c9d3,2,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5e23849e42998a6218c584b6,1,ctl,0.375,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5e23849e42998a6218c584b6,2,ctl,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5e71a2c268f8320bdfd1d869,1,ctl,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5e71a2c268f8320bdfd1d869,2,ctl,0.75,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5eddd3e3ebd3960008a8fc9b,1,ctl,0.5,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5eddd3e3ebd3960008a8fc9b,2,ctl,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f0523936e93408277d06897,1,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f0523936e93408277d06897,2,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f126c42e8bbad1bf090f635,1,exp,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f126c42e8bbad1bf090f635,2,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f35cd449bf003039842077f,1,exp,0.875,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f35cd449bf003039842077f,2,exp,0.5,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f46a4124e9da8042853d982,1,exp,0.75,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f46a4124e9da8042853d982,2,exp,0.75,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f49891aeb2e884fb829b84f,1,ctl,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f49891aeb2e884fb829b84f,2,ctl,0.375,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f4d68285a01eea23f58ac1d,1,ctl,0.375,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f4d68285a01eea23f58ac1d,2,ctl,0.375,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f529cd9e0a90c58773ec3fe,1,exp,0.5,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f529cd9e0a90c58773ec3fe,2,exp,0.625,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f554aebf8ea7c11938463ae,1,exp,0.875,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f554aebf8ea7c11938463ae,2,exp,0.75,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f59196cdfe283117d6e909e,1,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f59196cdfe283117d6e909e,2,exp,1,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f6601ec71b05e18238273b0,1,exp,0.5,phrase,B,yes,TN2x2-Exp,Prolific,2
v4,5f6601ec71b05e18238273b0,2,exp,0.5,phrase,B,yes,TN2x2-Exp,Prolific,2
